timestamp,day_of_week,hour_of_day,is_weekend,temperature,is_holiday,solar_generation,electricity_demand
2007-06-15 07:00:00,4,7,0,29.21028378519102,0,267.66817261244114,499.8407432240882
2007-06-15 08:00:00,4,8,0,34.74058090611814,0,258.9353934860929,379.40578957450435
2007-06-15 09:00:00,4,9,0,27.461559582779085,0,217.4512697523913,530.8693720962353
2007-06-15 10:00:00,4,10,0,34.231676975813485,0,137.34192879162293,544.382628437375
2007-06-15 11:00:00,4,11,0,32.90748113313437,0,191.2470948862085,509.9904243104792
2007-06-15 12:00:00,4,12,0,24.977853236822263,0,292.42615577993934,407.7791429752475
2007-06-15 13:00:00,4,13,0,27.61387215459659,0,132.94415012528071,445.731055966956
2007-06-15 14:00:00,4,14,0,31.818884217481845,0,169.1028542481675,525.9753790698802
2007-06-15 15:00:00,4,15,0,33.24210716644098,0,139.1257562577177,500.7194948021787
2007-06-15 16:00:00,4,16,0,28.643626266993987,0,123.52041699689448,552.476371948836
2007-06-15 17:00:00,4,17,0,31.841989494416588,0,57.876539084117034,525.275727986851
2007-06-15 18:00:00,4,18,0,31.151725577212005,0,71.19706877742952,608.9254744185109
2007-06-15 19:00:00,4,19,0,34.41032617679598,0,5.8198773064364175,649.4507204492674
2007-06-15 20:00:00,4,20,0,31.618673989771885,0,7.767494008359953,615.3823680371721
2007-06-15 21:00:00,4,21,0,34.444402776759745,0,5.7239309475007065,638.1368584722973
2007-06-15 22:00:00,4,22,0,31.081868501086603,0,8.595819166954573,649.1239710341362
2007-06-15 23:00:00,4,23,0,33.890450888273655,0,0.39289051242069717,538.218905232092
2007-06-16 00:00:00,5,0,1,30.003957760874396,0,6.177836082316862,552.0111390474561
2007-06-16 01:00:00,5,1,1,29.240594763881713,0,8.63611226376136,609.7127526126548
2007-06-16 02:00:00,5,2,1,40.423439081011196,0,1.2763890013542878,653.5689334826995
2007-06-16 03:00:00,5,3,1,33.559909994271145,0,0.5906832019926855,574.3225812478463
2007-06-16 04:00:00,5,4,1,29.565873544546942,0,4.171845617515245,522.613037535985
2007-06-16 05:00:00,5,5,1,30.328361562758623,0,7.7292914964776,513.6764043033977
2007-06-16 06:00:00,5,6,1,31.588299353096716,0,105.43134926888449,456.92246267966885
2007-06-16 07:00:00,5,7,1,24.170487486643335,0,65.59022971967508,574.8279623087657
2007-06-16 08:00:00,5,8,1,31.639614189683698,0,189.15797783962495,433.16663574942527
2007-06-16 09:00:00,5,9,1,25.340690625317503,0,295.81019977556934,407.51789596775376
2007-06-16 10:00:00,5,10,1,29.586459831175034,0,183.79448906551087,506.1658224663185
2007-06-16 11:00:00,5,11,1,30.681482401084995,0,231.26957216482188,457.4035616851833
2007-06-16 12:00:00,5,12,1,33.95818691468091,0,267.0645174226851,457.51516628223334
2007-06-16 13:00:00,5,13,1,33.75430104472173,0,99.65361502354185,546.1494784251663
2007-06-16 14:00:00,5,14,1,39.95345767369959,0,286.6224069372641,302.2796255685233
2007-06-16 15:00:00,5,15,1,26.399967512928377,0,103.42443100598393,444.27992919108493
2007-06-16 16:00:00,5,16,1,34.59279866919812,0,233.19004413106254,453.89158607253495
2007-06-16 17:00:00,5,17,1,30.16253553115379,0,196.3596653510752,426.33096236540337
2007-06-16 18:00:00,5,18,1,33.50969070201853,0,148.85592379755812,631.4825100260243
2007-06-16 19:00:00,5,19,1,33.27240312853277,0,6.423309121563998,501.2701171486103
2007-06-16 20:00:00,5,20,1,28.283241612745492,0,4.696717183771729,670.3633940236635
2007-06-16 21:00:00,5,21,1,36.330683012467254,0,8.57014957461042,739.7176905300373
2007-06-16 22:00:00,5,22,1,33.44895462144079,0,7.916604933758029,648.8089477795531
2007-06-16 23:00:00,5,23,1,24.894022398568296,0,3.968267184795847,476.5998563406784
2007-06-17 00:00:00,6,0,1,26.42426536370168,0,6.659826423752886,622.0411706212018
2007-06-17 01:00:00,6,1,1,33.3054686375118,0,8.62844979511592,575.6104776501084
2007-06-17 02:00:00,6,2,1,32.76646965597782,0,9.832020942617442,533.3793001625585
2007-06-17 03:00:00,6,3,1,24.714140466873186,0,4.441572609763934,541.0708970992234
2007-06-17 04:00:00,6,4,1,25.301911488266395,0,6.846472728566325,574.9279179661578
2007-06-17 05:00:00,6,5,1,26.590747404944164,0,9.389008370558509,500.9329507095956
2007-06-17 06:00:00,6,6,1,20.126110532307756,0,189.27147167856444,486.0836907098468
2007-06-17 07:00:00,6,7,1,29.22350310804258,0,60.544736248506574,629.0958486721853
2007-06-17 08:00:00,6,8,1,19.744011884710098,0,87.44996875147677,512.1204011610878
2007-06-17 09:00:00,6,9,1,19.829159121780854,0,218.05866712346847,356.8754798538483
2007-06-17 10:00:00,6,10,1,31.059859416664228,0,210.24736091085973,454.07775155721896
2007-06-17 11:00:00,6,11,1,33.2467890513118,0,264.5160008357702,445.5206498734619
2007-06-17 12:00:00,6,12,1,31.019284483364018,0,88.0224997716955,563.2817704427956
2007-06-17 13:00:00,6,13,1,20.10529160409695,0,77.26099283517621,478.2131882970243
2007-06-17 14:00:00,6,14,1,39.54185031254005,0,152.65670944831072,467.6950966310153
2007-06-17 15:00:00,6,15,1,32.288801857520944,0,281.0095310874989,397.9479360727412
2007-06-17 16:00:00,6,16,1,34.38502554425529,0,234.8044789556467,480.2806933393989
2007-06-17 17:00:00,6,17,1,38.46442602941602,0,190.81149790665086,452.711770266811
2007-06-17 18:00:00,6,18,1,26.444702331477362,0,51.77276291826936,655.4415912121781
2007-06-17 19:00:00,6,19,1,29.360304176859078,0,4.185148790058259,627.1665042538749
2007-06-17 20:00:00,6,20,1,25.819205180918757,0,6.109311760477404,706.8250229167801
2007-06-17 21:00:00,6,21,1,30.617376539736185,0,5.097690785119848,716.6325102434533
2007-06-17 22:00:00,6,22,1,31.16391807914646,0,0.10451688522437275,609.0130433274104
2007-06-17 23:00:00,6,23,1,33.114750226316495,0,7.827670190695597,552.5648018710945
2007-06-18 00:00:00,0,0,0,33.047323955898726,0,9.494527889323095,561.5251747422973
2007-06-18 01:00:00,0,1,0,28.567576891877746,0,1.103810204811737,568.0369552199784
2007-06-18 02:00:00,0,2,0,24.841034804785714,0,4.307306232946763,500.79825050346506
2007-06-18 03:00:00,0,3,0,32.81758738855413,0,1.3897439877746665,636.1540146565715
2007-06-18 04:00:00,0,4,0,37.784938452559786,0,5.343100111794957,530.5501760072386
2007-06-18 05:00:00,0,5,0,34.284665095789805,0,9.782378261462686,650.4975833832574
2007-06-18 06:00:00,0,6,0,36.090995267643,0,77.48672876426362,595.5486643646416
2007-06-18 07:00:00,0,7,0,34.85001771585324,0,163.47431772205633,507.2648123003652
2007-06-18 08:00:00,0,8,0,31.797208793580346,0,112.14378787877345,518.0180351865511
2007-06-18 09:00:00,0,9,0,29.918639739232447,0,165.52140122626278,481.91228230796395
2007-06-18 10:00:00,0,10,0,36.84573400956429,0,200.92575105582216,538.4933873710704
2007-06-18 11:00:00,0,11,0,25.047890023941658,0,176.19390385965556,507.9206512112159
2007-06-18 12:00:00,0,12,0,28.902974034469388,0,89.79432819702294,525.5611252226197
2007-06-18 13:00:00,0,13,0,28.93028477640776,0,244.35950960472437,499.7856862679232
2007-06-18 14:00:00,0,14,0,24.92531437637519,0,205.7410925285454,418.5639593705203
2007-06-18 15:00:00,0,15,0,27.127398467981866,0,148.1530783064004,436.10141229566756
2007-06-18 16:00:00,0,16,0,31.277118273495585,0,82.52337248058326,469.79890944431986
2007-06-18 17:00:00,0,17,0,30.534029088852904,0,185.65783015715783,428.77543350394774
2007-06-18 18:00:00,0,18,0,29.25086623582555,0,77.46972502030349,583.5550911549387
2007-06-18 19:00:00,0,19,0,36.05661158619061,0,7.132192135483811,683.0000129872755
2007-06-18 20:00:00,0,20,0,33.996455682274934,0,1.3088167584080856,654.8160683111577
2007-06-18 21:00:00,0,21,0,23.66778898462482,0,1.804906924178572,580.4639609653278
2007-06-18 22:00:00,0,22,0,24.74762637903427,0,4.133716625469695,679.2480265782931
2007-06-18 23:00:00,0,23,0,29.340054214257403,0,5.106141823288625,507.50214921760056
2007-06-19 00:00:00,1,0,0,33.92236574996104,0,9.413331978625747,566.7769606602193
2007-06-19 01:00:00,1,1,0,26.75414218820749,0,0.06688938519022969,517.1850004005014
2007-06-19 02:00:00,1,2,0,38.143539610848364,0,0.4449059295682234,683.903683832681
2007-06-19 03:00:00,1,3,0,30.020576935974926,0,8.41544766943898,532.6027886828505
2007-06-19 04:00:00,1,4,0,29.72602645805438,0,7.196556206970673,577.7219432722546
2007-06-19 05:00:00,1,5,0,27.44598321223509,0,5.7452238317014395,582.8324698404404
2007-06-19 06:00:00,1,6,0,31.717728361722028,0,164.30502131756913,445.67100153430033
2007-06-19 07:00:00,1,7,0,21.74258488870186,0,236.48727597809832,374.0866412016841
2007-06-19 08:00:00,1,8,0,32.98063113922148,0,99.22831439870697,515.3027424384439
2007-06-19 09:00:00,1,9,0,27.629933693263208,0,98.50753557288314,475.8608272338328
2007-06-19 10:00:00,1,10,0,25.38647646565552,0,67.29538960738105,555.4940546174705
2007-06-19 11:00:00,1,11,0,31.508143949866046,0,190.97925221015305,500.4598919476415
2007-06-19 12:00:00,1,12,0,26.87335568555641,0,281.5983691728726,487.235034545756
2007-06-19 13:00:00,1,13,0,30.446016914733,0,225.08110132450622,505.48060377002
2007-06-19 14:00:00,1,14,0,26.62450249348408,0,283.83482748245126,474.5540083866491
2007-06-19 15:00:00,1,15,0,29.875469293458867,0,80.8126408602026,498.88708384518156
2007-06-19 16:00:00,1,16,0,22.192824743752066,0,218.822262185459,457.77315065281977
2007-06-19 17:00:00,1,17,0,24.9739432180193,0,172.59261451762382,524.0356536773774
2007-06-19 18:00:00,1,18,0,24.061943180185246,0,118.71618039396351,563.6284658877803
2007-06-19 19:00:00,1,19,0,34.56783673727513,0,0.4029815349857835,684.7496490938636
2007-06-19 20:00:00,1,20,0,30.54851069114128,0,6.363277838478142,723.443824904476
2007-06-19 21:00:00,1,21,0,34.618016149067884,0,6.711541209137008,638.2800933810605
2007-06-19 22:00:00,1,22,0,27.063002391224785,0,8.970850538317794,608.4137044237644
2007-06-19 23:00:00,1,23,0,32.08025698536161,0,3.4104334644635106,514.2503393121535
2007-06-20 00:00:00,2,0,0,26.410184351151415,0,4.598084545961216,578.2805268627025
2007-06-20 01:00:00,2,1,0,29.63882630998099,0,3.942267037911593,576.2390876890395
2007-06-20 02:00:00,2,2,0,32.44164747215753,0,2.905915732142007,558.2143873849388
2007-06-20 03:00:00,2,3,0,28.44386503653528,0,5.612720910640548,501.6900503517517
2007-06-20 04:00:00,2,4,0,21.327726536630138,0,7.0372499297834175,530.0388788151529
2007-06-20 05:00:00,2,5,0,30.710313251499333,0,8.90043970513624,534.6928277475469
2007-06-20 06:00:00,2,6,0,35.027214427274714,0,100.07658030737647,631.4386235605093
2007-06-20 07:00:00,2,7,0,26.24054171697749,0,140.63805110885244,571.4360473928604
2007-06-20 08:00:00,2,8,0,31.247956072205096,0,127.84151059993322,549.2847800782364
2007-06-20 09:00:00,2,9,0,26.686690409902837,0,53.03545791784138,492.6883828668996
2007-06-20 10:00:00,2,10,0,29.676868348461994,0,257.1404121476894,420.11166720166347
2007-06-20 11:00:00,2,11,0,31.354887848707428,0,91.03661460811311,575.2581242072686
2007-06-20 12:00:00,2,12,0,34.58638132267099,0,100.7192720623182,454.76024039907963
2007-06-20 13:00:00,2,13,0,27.728987884919857,0,278.076383089886,383.1399493808581
2007-06-20 14:00:00,2,14,0,29.5288907130019,0,206.2290863486363,539.1865579324084
2007-06-20 15:00:00,2,15,0,26.592830463361672,0,111.10345782592263,420.87519274445856
2007-06-20 16:00:00,2,16,0,23.170922094251953,0,270.0004473524387,391.32214316799207
2007-06-20 17:00:00,2,17,0,23.76895093788633,0,238.1453452339296,427.279435155325
2007-06-20 18:00:00,2,18,0,36.660398766936446,0,181.45179047751503,627.9958795825735
2007-06-20 19:00:00,2,19,0,27.358626130752967,0,4.811914874304901,653.1278989703957
2007-06-20 20:00:00,2,20,0,34.97879379560098,0,9.132548439387621,800.81875493851
2007-06-20 21:00:00,2,21,0,30.924424036982114,0,6.1046013440263645,672.0454519407623
2007-06-20 22:00:00,2,22,0,31.71140722677433,0,2.9813782989115136,744.4206824299565
2007-06-20 23:00:00,2,23,0,32.96815502591901,0,8.308505398415337,589.7838337120493
2007-06-21 00:00:00,3,0,0,34.55461850805947,0,6.622612839811197,611.3683131977144
2007-06-21 01:00:00,3,1,0,29.820909839415393,0,7.87931547199901,574.535843214167
2007-06-21 02:00:00,3,2,0,40.88584643310645,0,4.8016379054293745,572.9584317218611
2007-06-21 03:00:00,3,3,0,32.57529413251758,0,5.055806092422338,600.6765145232139
2007-06-21 04:00:00,3,4,0,35.923414709103795,0,4.363934175718458,636.3502127513586
2007-06-21 05:00:00,3,5,0,23.82816009760986,0,9.260926743876439,488.1421928458409
2007-06-21 06:00:00,3,6,0,33.6444758029549,0,52.169618114663294,534.1544617950086
2007-06-21 07:00:00,3,7,0,24.219575838345094,0,60.6796672561334,522.0521520617931
2007-06-21 08:00:00,3,8,0,37.71004874090242,0,130.43413950460135,537.5065414929308
2007-06-21 09:00:00,3,9,0,25.86618539758531,0,90.99683358254791,499.7441373799061
2007-06-21 10:00:00,3,10,0,26.39062865255069,0,206.68611694945446,440.2651672852018
2007-06-21 11:00:00,3,11,0,26.49638204147641,0,248.77919223172793,303.3970553814835
2007-06-21 12:00:00,3,12,0,29.149091155797038,0,95.84656523159714,645.7447849588212
2007-06-21 13:00:00,3,13,0,42.941011545164116,0,79.47274866276891,591.6424574963033
2007-06-21 14:00:00,3,14,0,27.623399733707764,0,239.99891224616613,438.21322857513974
2007-06-21 15:00:00,3,15,0,35.59767516238133,0,138.2907892262989,511.2247189379746
2007-06-21 16:00:00,3,16,0,28.628573889663908,0,265.52004407677407,417.3610162329049
2007-06-21 17:00:00,3,17,0,35.043004260562846,0,201.23636859649912,474.61983152698616
2007-06-21 18:00:00,3,18,0,33.4758719219438,0,270.8815146997917,507.32635710593456
2007-06-21 19:00:00,3,19,0,28.144724638540893,0,9.800971341364317,702.7128019898088
2007-06-21 20:00:00,3,20,0,31.140540680171906,0,7.793270981062101,621.4239031742586
2007-06-21 21:00:00,3,21,0,26.252082119793688,0,0.7790049101590646,671.867512499706
2007-06-21 22:00:00,3,22,0,28.725284350742825,0,3.091023442761127,684.3314681269148
2007-06-21 23:00:00,3,23,0,34.94676323535817,0,0.8422694114154183,464.7740381240111
2007-06-22 00:00:00,4,0,0,15.42490845506001,0,8.963720523405792,557.8648049280218
2007-06-22 01:00:00,4,1,0,25.695707438168785,0,8.233144700160675,520.0829133200493
2007-06-22 02:00:00,4,2,0,26.729857439067516,0,9.188311175975784,531.6472221470849
2007-06-22 03:00:00,4,3,0,31.436107325926272,0,7.48674517587835,586.1373448922005
2007-06-22 04:00:00,4,4,0,35.15698227897569,0,9.87110974867142,613.4142421226611
2007-06-22 05:00:00,4,5,0,31.998387022363243,0,2.8058318670500624,609.0302594701166
2007-06-22 06:00:00,4,6,0,21.091304126706923,0,68.68792096970131,461.4831244379495
2007-06-22 07:00:00,4,7,0,31.754847444195704,0,296.041528426592,450.5180751240526
2007-06-22 08:00:00,4,8,0,18.379974302035592,0,137.04997171094448,536.2476700924733
2007-06-22 09:00:00,4,9,0,30.57065522445417,0,170.43606942334117,390.915569963694
2007-06-22 10:00:00,4,10,0,31.680564339358565,0,251.2893663010941,472.3833151799358
2007-06-22 11:00:00,4,11,0,27.72048762850772,0,157.9328283971364,468.8725784488735
2007-06-22 12:00:00,4,12,0,34.03913089972474,0,77.9559770955671,502.9674514600133
2007-06-22 13:00:00,4,13,0,33.172433653651666,0,167.40797581796107,435.3730269823656
2007-06-22 14:00:00,4,14,0,32.58291143619456,0,299.02143021037864,374.22336871891275
2007-06-22 15:00:00,4,15,0,22.96918645188847,0,236.49932685068484,470.26785647926897
2007-06-22 16:00:00,4,16,0,35.215547451319,0,78.01413612437598,583.5529267303875
2007-06-22 17:00:00,4,17,0,34.01829420183668,0,83.51653131419064,521.0191906876296
2007-06-22 18:00:00,4,18,0,31.477161337867976,0,99.61325353616488,642.9258663203634
2007-06-22 19:00:00,4,19,0,29.161934607122745,0,5.041898551337233,618.3180612988231
2007-06-22 20:00:00,4,20,0,30.702822457497447,0,2.950544459623302,692.6149762865324
2007-06-22 21:00:00,4,21,0,32.91967486958503,0,6.512792490900335,720.6951800130704
2007-06-22 22:00:00,4,22,0,23.051367220997225,0,9.166928316409258,675.8640391204176
2007-06-22 23:00:00,4,23,0,36.07589634689411,0,1.3369333918323456,549.9016961385288
2007-06-23 00:00:00,5,0,1,37.11769054871742,0,1.195303287145476,531.9419593954129
2007-06-23 01:00:00,5,1,1,43.08079650296208,0,8.645069273930803,590.4217597733814
2007-06-23 02:00:00,5,2,1,24.26823863437647,0,4.081124796653345,578.8719814916097
2007-06-23 03:00:00,5,3,1,39.82187378359341,0,3.873101248793108,572.6763779012686
2007-06-23 04:00:00,5,4,1,31.899351333459716,0,7.352088675444326,562.4087726761722
2007-06-23 05:00:00,5,5,1,34.10575169289038,0,2.681436953855737,552.5543047802443
2007-06-23 06:00:00,5,6,1,36.77744837032109,0,118.53450130069952,494.7749040482034
2007-06-23 07:00:00,5,7,1,24.094990371414593,0,57.13910867131534,566.635445766
2007-06-23 08:00:00,5,8,1,28.49151074296874,0,76.20658123092872,498.3613880774488
2007-06-23 09:00:00,5,9,1,24.47764720973418,0,82.01155553025103,484.88243647116485
2007-06-23 10:00:00,5,10,1,36.36713609419063,0,159.39707638711144,507.32958072701024
2007-06-23 11:00:00,5,11,1,34.350739914475625,0,92.5458632821873,523.1255695395955
2007-06-23 12:00:00,5,12,1,36.42332529560506,0,114.83751734448123,501.78787138685794
2007-06-23 13:00:00,5,13,1,35.61603111608242,0,229.435480930449,522.4268465431319
2007-06-23 14:00:00,5,14,1,41.85546915995636,0,65.18610556208044,610.838887775282
2007-06-23 15:00:00,5,15,1,40.24521038265516,0,94.13387003682894,510.28163718144214
2007-06-23 16:00:00,5,16,1,32.309420670258085,0,237.70000890190437,415.1375348124361
2007-06-23 17:00:00,5,17,1,36.50873885319393,0,155.65394144669077,508.2714610663878
2007-06-23 18:00:00,5,18,1,16.40723364503487,0,135.4661861844136,526.1347222335093
2007-06-23 19:00:00,5,19,1,27.962111476433936,0,8.585674604509009,668.4092945007361
2007-06-23 20:00:00,5,20,1,27.21754469473654,0,9.840228856427315,626.2028222206121
2007-06-23 21:00:00,5,21,1,24.834928717630522,0,6.966182377796764,714.9445848382821
2007-06-23 22:00:00,5,22,1,22.37678195427433,0,0.5819911496899011,719.7659097860358
2007-06-23 23:00:00,5,23,1,38.64904628094995,0,6.0036957892407266,634.607036089107
2007-06-24 00:00:00,6,0,1,25.187605570268566,0,0.3335991145804418,610.6321352006812
2007-06-24 01:00:00,6,1,1,27.702098655688072,0,6.219661836157444,615.3467543565142
2007-06-24 02:00:00,6,2,1,35.39568115790943,0,9.200380544497214,507.6213523239658
2007-06-24 03:00:00,6,3,1,31.318604148563942,0,5.1031279544452115,584.2158231881757
2007-06-24 04:00:00,6,4,1,37.55300852248848,0,8.997524742627439,617.1852058072029
2007-06-24 05:00:00,6,5,1,38.090393357209,0,0.15889726509133784,552.754140284898
2007-06-24 06:00:00,6,6,1,31.733264212659254,0,162.5536587234412,398.1874027447411
2007-06-24 07:00:00,6,7,1,35.16574138061452,0,86.85597674971581,469.65680392622033
2007-06-24 08:00:00,6,8,1,31.923126133040792,0,252.25272365545172,462.04348126700194
2007-06-24 09:00:00,6,9,1,26.089165597291913,0,117.57393391610506,486.34089235022435
2007-06-24 10:00:00,6,10,1,35.49810743985585,0,152.61327758541364,588.1023490163532
2007-06-24 11:00:00,6,11,1,32.678140920856805,0,117.30493462433418,476.6087114715156
2007-06-24 12:00:00,6,12,1,30.158568964299427,0,96.89426735478625,476.9362824040979
2007-06-24 13:00:00,6,13,1,26.377233459246085,0,128.37829579934157,464.08410106320275
2007-06-24 14:00:00,6,14,1,26.249462664641968,0,235.09159836492887,442.75464943528755
2007-06-24 15:00:00,6,15,1,43.98987609389949,0,123.77323928344428,472.8995672714956
2007-06-24 16:00:00,6,16,1,41.53700257840029,0,76.75361974663943,541.5891553342387
2007-06-24 17:00:00,6,17,1,28.746670543559198,0,70.03357486168241,508.644706214618
2007-06-24 18:00:00,6,18,1,30.26270482679053,0,57.34406040528743,646.3063791604721
2007-06-24 19:00:00,6,19,1,23.495439275274677,0,2.28429639001296,669.6951963246136
2007-06-24 20:00:00,6,20,1,24.916580362274523,0,2.3842930580968593,623.1485688202821
2007-06-24 21:00:00,6,21,1,35.371204997563986,0,1.572967006123318,697.9747563514259
2007-06-24 22:00:00,6,22,1,35.08250602552623,0,0.9162438499357428,626.657079375148
2007-06-24 23:00:00,6,23,1,35.79231140065518,0,6.419839510692351,576.6053997472607
2007-06-25 00:00:00,0,0,0,27.37866225388835,0,7.027883925767025,491.0565915049728
2007-06-25 01:00:00,0,1,0,22.234033024423606,0,0.9251216097325021,579.1836377893536
2007-06-25 02:00:00,0,2,0,34.18848549236327,0,2.9385437379778354,539.3472002168044
2007-06-25 03:00:00,0,3,0,26.251743830235725,0,8.829193365538568,552.323282518702
2007-06-25 04:00:00,0,4,0,23.305880041859318,0,7.602771799266251,634.3636265895964
2007-06-25 05:00:00,0,5,0,35.14938885071675,0,1.0178434268486558,609.6784539878676
2007-06-25 06:00:00,0,6,0,26.79213254132741,0,233.56064843541284,438.0378858854575
2007-06-25 07:00:00,0,7,0,23.37606151955176,0,284.15964998660326,437.13478568660355
2007-06-25 08:00:00,0,8,0,30.534938627840035,0,134.68588338457525,509.77006397274505
2007-06-25 09:00:00,0,9,0,27.48987685992523,0,298.58041064103054,486.635251789583
2007-06-25 10:00:00,0,10,0,33.55790938692977,0,233.3583496853117,441.9377466890838
2007-06-25 11:00:00,0,11,0,30.810129159887985,0,252.25461127159275,430.7463424593535
2007-06-25 12:00:00,0,12,0,30.193918850335994,0,290.3572491303129,406.42636821459274
2007-06-25 13:00:00,0,13,0,34.25008474836048,0,82.0601174478334,485.96062943769374
2007-06-25 14:00:00,0,14,0,28.133554024314314,0,176.1972549936848,497.09533584206656
2007-06-25 15:00:00,0,15,0,39.15274362934386,0,296.43886959081084,414.33414556339176
2007-06-25 16:00:00,0,16,0,27.731129023774628,0,195.6450128253708,421.70974314893755
2007-06-25 17:00:00,0,17,0,37.34467994778868,0,299.63696470163734,478.51300386213506
2007-06-25 18:00:00,0,18,0,34.43874545352285,0,80.98544166106937,591.1481725134386
2007-06-25 19:00:00,0,19,0,27.479359311913342,0,7.103763439803428,602.2474461668955
2007-06-25 20:00:00,0,20,0,31.25256468226538,0,3.194460381125719,628.8005543513385
2007-06-25 21:00:00,0,21,0,37.21139806358037,0,9.65963511874772,696.6562491197234
2007-06-25 22:00:00,0,22,0,22.993380512072008,0,2.8117047535319695,648.3982065225059
2007-06-25 23:00:00,0,23,0,26.88102001141098,0,5.004296902143385,578.5750514269588
2007-06-26 00:00:00,1,0,0,30.45860860335295,0,0.5498551486245007,566.1779653716142
2007-06-26 01:00:00,1,1,0,27.48483962065952,0,3.071724849584012,540.7004435038145
2007-06-26 02:00:00,1,2,0,29.99079375744665,0,5.521166221302794,490.5587979513838
2007-06-26 03:00:00,1,3,0,36.74212013044591,0,8.019179336110948,538.8803398626642
2007-06-26 04:00:00,1,4,0,26.47940550199892,0,2.6308793592906046,615.1008994773531
2007-06-26 05:00:00,1,5,0,22.752135699847727,0,1.6756770322771941,573.1558224967473
2007-06-26 06:00:00,1,6,0,31.525763151263025,0,59.039773125166214,545.0082001715126
2007-06-26 07:00:00,1,7,0,25.92745746868209,0,62.782287383244466,512.6429991739725
2007-06-26 08:00:00,1,8,0,25.15438593832281,0,251.75503052006812,373.358089718642
2007-06-26 09:00:00,1,9,0,26.856633489483013,0,232.55372325271998,481.393456847107
2007-06-26 10:00:00,1,10,0,33.82159637385935,0,160.90774413379313,450.6793385151671
2007-06-26 11:00:00,1,11,0,34.53354691240398,0,101.00733274367684,471.53133289877593
2007-06-26 12:00:00,1,12,0,30.79510969042281,0,206.0612214022244,472.72337947637317
2007-06-26 13:00:00,1,13,0,25.22339984449046,0,235.98539104820668,421.6359790848495
2007-06-26 14:00:00,1,14,0,28.052845823231472,0,72.40632952440652,552.8577614484184
2007-06-26 15:00:00,1,15,0,35.74776893378432,0,138.79025440466216,530.6849204177839
2007-06-26 16:00:00,1,16,0,26.62183080232768,0,114.50270794057938,411.3932984603851
2007-06-26 17:00:00,1,17,0,26.179089711115985,0,225.1063023534692,385.59974935448116
2007-06-26 18:00:00,1,18,0,42.274492049352226,0,274.77358595962954,540.8111543500804
2007-06-26 19:00:00,1,19,0,30.47807167939336,0,8.542108758675841,691.4364497260536
2007-06-26 20:00:00,1,20,0,20.911640942660032,0,2.748530159121972,690.7249809498724
2007-06-26 21:00:00,1,21,0,29.532600599722464,0,6.80106218763134,692.5133498668251
2007-06-26 22:00:00,1,22,0,37.64529062698565,0,9.769378940312647,642.5143984269741
2007-06-26 23:00:00,1,23,0,34.1570474729119,0,5.456874946859318,560.4528038251224
2007-06-27 00:00:00,2,0,0,28.871303666508833,0,3.079506527948861,508.18697257035643
2007-06-27 01:00:00,2,1,0,31.439226982175878,0,0.3587449832637002,616.1231079846564
2007-06-27 02:00:00,2,2,0,33.14124211666163,0,3.5285790721315657,596.278282138899
2007-06-27 03:00:00,2,3,0,35.91995613129959,0,1.9604995830247862,625.8542837785031
2007-06-27 04:00:00,2,4,0,26.086663244279727,0,0.8685730919112888,615.6513492236996
2007-06-27 05:00:00,2,5,0,27.764288612912573,0,0.5348736828402556,506.9149349753405
2007-06-27 06:00:00,2,6,0,22.98112328233009,0,235.8663502997232,479.5540412095947
2007-06-27 07:00:00,2,7,0,25.89266007874216,0,63.04404178560192,528.410905870346
2007-06-27 08:00:00,2,8,0,30.218795657018394,0,268.3771643343815,478.28042138280284
2007-06-27 09:00:00,2,9,0,28.662809764288227,0,117.58202802652232,478.4861027432842
2007-06-27 10:00:00,2,10,0,37.36732437048135,0,268.8809471781027,534.5403805617959
2007-06-27 11:00:00,2,11,0,20.359307125270647,0,133.63978494322103,497.04965875040085
2007-06-27 12:00:00,2,12,0,29.107278776815342,0,133.98994973627953,437.8210631699851
2007-06-27 13:00:00,2,13,0,32.04283980757385,0,285.1979885790024,437.30495059300443
2007-06-27 14:00:00,2,14,0,19.4757189527137,0,186.90518034955088,473.14311269276106
2007-06-27 15:00:00,2,15,0,33.48147933746778,0,106.0332463338639,599.162635568902
2007-06-27 16:00:00,2,16,0,38.11178073238963,0,245.97080413055104,439.9682527731958
2007-06-27 17:00:00,2,17,0,28.881235126071914,0,188.61873961208568,476.1779658045173
2007-06-27 18:00:00,2,18,0,29.270859246595705,0,146.37125245795818,529.7398075936795
2007-06-27 19:00:00,2,19,0,32.18897754716243,0,7.833549411152352,680.1215414608388
2007-06-27 20:00:00,2,20,0,32.33960895704375,0,9.183058361811609,630.3113133567402
2007-06-27 21:00:00,2,21,0,34.25149260840051,0,5.61623065649294,571.5636739037163
2007-06-27 22:00:00,2,22,0,23.970069548010457,0,1.7652763929411786,597.0208434594317
2007-06-27 23:00:00,2,23,0,29.351828610113998,0,2.0736949559511872,650.1336412513964
2007-06-28 00:00:00,3,0,0,33.26898678498893,0,3.1446913753053574,511.25101611697863
2007-06-28 01:00:00,3,1,0,29.131056739233525,0,3.224983587993897,537.0008727252024
2007-06-28 02:00:00,3,2,0,29.487819075538752,0,4.471018090863329,465.87766562457625
2007-06-28 03:00:00,3,3,0,24.70879746120647,0,2.4073444671475395,525.1691067555494
